Name,Market value,Period end
PEGAS,904480000.0,2014-12-31
PEGAS,1030000000.0,2015-12-31
PEGAS,1133830000.0,2016-12-31
PEIXIN,273000000.0,2013-12-31
PEIXIN,101010000.0,2014-12-31
PEIXIN,61620000.0,2015-12-31
PEIXIN,30810000.0,2016-12-31
PEIXIN,22100000.0,2017-12-31
PEIXIN,9230000.0,2018-12-31
PEIXIN,13260000.0,2019-12-31
PEIXIN,13260000.0,2020-12-31
PEKABEX,271190000.0,2015-12-31
PEKABEX,265860000.0,2016-12-31
PEKABEX,242130000.0,2017-12-31
PEKABEX,314360000.0,2018-12-31
PEKABEX,227360000.0,2019-12-31
PEKABEX,419570000.0,2020-12-31
PEKABEX,595840000.0,2021-12-31
PEKAES,306120000.0,2013-12-31
PEKAES,328710000.0,2014-12-31
PEKAES,408980000.0,2015-12-31
PEKAES,457810000.0,2016-12-31
PEKAO,47113370000.0,2013-12-31
PEKAO,46903400000.0,2014-12-31
PEKAO,37664450000.0,2015-12-31
PEKAO,33018730000.000004,2016-12-31
PEKAO,33989870000.000004,2017-12-31
PEKAO,28609230000.0,2018-12-31
PEKAO,26365110000.0,2019-12-31
PEKAO,16036920000.0,2020-12-31
PEKAO,32021340000.0,2021-12-31
PELION,1175700000.0,2013-12-31
PELION,956370000.0,2014-12-31
PELION,605100000.0,2015-12-31
PELION,518280000.0,2016-12-31
PEMANAGER,396870000.0,2015-12-31
PEMANAGER,208850000.0,2016-12-31
PEMANAGER,147220000.0,2017-12-31
PEMANAGER,82860000.0,2018-12-31
PEMANAGER,33549999.999999996,2019-12-31
PEMANAGER,51530000.0,2020-12-31
PEMUG,18530000.0,2013-12-31
PEMUG,15190000.0,2014-12-31
PEMUG,11550000.0,2015-12-31
PEMUG,17620000.0,2016-12-31
PEMUG,25520000.0,2017-12-31
PEMUG,26430000.0,2018-12-31
PEP,596790000.0,2013-12-31
PEP,1363310000.0,2014-12-31
PEP,1263330000.0,2015-12-31
PEP,486250000.0,2016-12-31
PEP,552140000.0,2017-12-31
PEP,931590000.0,2018-12-31
PEP,1222430000.0,2019-12-31
PEP,2463040000.0,2020-12-31
PEP,3344650000.0,2021-12-31
PEPCO,26746130000.0,2021-12-31
PEPEES,41500000.0,2013-12-31
PEPEES,44650000.0,2014-12-31
PEPEES,51300000.0,2015-12-31
PEPEES,98800000.0,2016-12-31
PEPEES,136800000.0,2017-12-31
PEPEES,118750000.0,2018-12-31
PEPEES,164350000.0,2019-12-31
PEPEES,129199999.99999999,2020-12-31
PEPEES,108780000.0,2021-12-31
PETROLINV,38710000.0,2013-12-31
PETROLINV,38710000.0,2014-12-31
PETROLINV,29030000.0,2015-12-31
PETROLINV,150760000.0,2016-12-31
PETROLINV,29340000.0,2017-12-31
PETROLINV,29340000.0,2018-12-31
PFLEIDER,2387470000.0,2016-12-31
PFLEIDER,2183660000.0,2017-12-31
PFLEIDER,2102780000.0000002,2018-12-31
PGE,30439710000.0,2013-12-31
PGE,35319780000.0,2014-12-31
PGE,23914240000.0,2015-12-31
PGE,19539000000.0,2016-12-31
PGE,22530620000.0,2017-12-31
PGE,18697610000.0,2018-12-31
PGE,14883300000.0,2019-12-31
PGE,12153450000.0,2020-12-31
PGE,15074010000.0,2021-12-31
PGNIG,30385000000.0,2013-12-31
PGNIG,26255000000.0,2014-12-31
PGNIG,30326000000.0,2015-12-31
PGNIG,33217000000.0,2016-12-31
PGNIG,36345600000.0,2017-12-31
PGNIG,39928160000.0,2018-12-31
PGNIG,25008550000.0,2019-12-31
PGNIG,32023420000.0,2020-12-31
PGNIG,36403380000.0,2021-12-31
PGO,481500000.0,2017-12-31
PGO,210900000.0,2018-12-31
PGO,111710000.0,2019-12-31
PGO,131930000.0,2020-12-31
PGODLEW,491130000.0,2013-12-31
PGODLEW,519059999.99999994,2014-12-31
PGODLEW,523870000.0,2015-12-31
PGODLEW,576840000.0,2016-12-31
PGSSOFT,378310000.0,2016-12-31
PGSSOFT,434770000.0,2017-12-31
PGSSOFT,255890000.0,2018-12-31
PGSSOFT,309910000.0,2019-12-31
PGSSOFT,368820000.0,2020-12-31
PGSSOFT,505870000.0,2021-12-31
PHARMENA,58880000.0,2019-12-31
PHARMENA,98860000.0,2020-12-31
PHARMENA,88100000.0,2021-12-31
PHN,1196620000.0,2013-12-31
PHN,1222480000.0,2014-12-31
PHN,883990000.0,2015-12-31
PHN,785540000.0,2016-12-31
PHN,650720000.0,2017-12-31
PHN,413970000.0,2018-12-31
PHN,543620000.0,2019-12-31
PHN,579990000.0,2020-12-31
PHN,624850000.0,2021-12-31
PHOTON,429000000.0,2021-12-31
PKNORLEN,17536070000.0,2013-12-31
PKNORLEN,20923530000.0,2014-12-31
PKNORLEN,29020060000.0,2015-12-31
PKNORLEN,36483580000.0,2016-12-31
PKNORLEN,45337160000.0,2017-12-31
PKNORLEN,46256730000.0,2018-12-31
PKNORLEN,36705990000.0,2019-12-31
PKNORLEN,24687370000.0,2020-12-31
PKNORLEN,31795890000.0,2021-12-31
PKOBP,49275000000.0,2013-12-31
PKOBP,44700000000.0,2014-12-31
PKOBP,34162500000.0,2015-12-31
PKOBP,35175000000.0,2016-12-31
PKOBP,55387500000.0,2017-12-31
PKOBP,49337500000.0,2018-12-31
PKOBP,43075000000.0,2019-12-31
PKOBP,35900000000.0,2020-12-31
PKOBP,56162500000.0,2021-12-31
PKPCARGO,3725770000.0,2013-12-31
PKPCARGO,3739710000.0,2014-12-31
PKPCARGO,3065220000.0,2015-12-31
PKPCARGO,2104989999.9999998,2016-12-31
PKPCARGO,2467760000.0,2017-12-31
PKPCARGO,1966150000.0,2018-12-31
PKPCARGO,918130000.0,2019-12-31
PKPCARGO,613580000.0,2020-12-31
PKPCARGO,627910000.0,2021-12-31
PLASTBOX,131740000.00000001,2013-12-31
PLASTBOX,109050000.0,2014-12-31
PLASTBOX,88500000.0,2015-12-31
PLASTBOX,92270000.0,2016-12-31
PLASTBOX,93530000.0,2017-12-31
PLASTBOX,93950000.0,2018-12-31
PLASTBOX,92270000.0,2019-12-31
PLASTBOX,80950000.0,2020-12-31
PLASTBOX,112820000.0,2021-12-31
PLATYNINW,898470000.0,2015-12-31
PLATYNINW,2660000.0,2016-12-31
PLATYNINW,9910000.0,2017-12-31
PLATYNINW,7150000.0,2018-12-31
PLATYNINW,2910000.0,2019-12-31
PLATYNINW,11900000.0,2020-12-31
PLATYNINW,42000000.0,2021-12-31
PLAY,8577879999.999999,2017-12-31
PLAY,5281390000.0,2018-12-31
PLAY,8894680000.0,2019-12-31
PLAY,9808190000.0,2020-12-31
PLAYWAY,327690000.0,2016-12-31
PLAYWAY,428930000.0,2017-12-31
PLAYWAY,891000000.0,2018-12-31
PLAYWAY,1577400000.0,2019-12-31
PLAYWAY,4177800000.0,2020-12-31
PLAYWAY,2758800000.0,2021-12-31
PLAZACNTR,95100000.0,2013-12-31
PLAZACNTR,171390000.0,2014-12-31
PLAZACNTR,61700000.0,2015-12-31
PLAZACNTR,77130000.0,2016-12-31
PLAZACNTR,30100000.0,2017-12-31
PLAZACNTR,21940000.0,2018-12-31
PLAZACNTR,15080000.0,2019-12-31
PLAZACNTR,11110000.0,2020-12-31
PLAZACNTR,19070000.0,2021-12-31
PMPG,16300000.0,2015-12-31
PMPG,34780000.0,2016-12-31
PMPG,37580000.0,2017-12-31
PMPG,28960000.0,2018-12-31
PMPG,11940000.0,2019-12-31
PMPG,21390000.0,2020-12-31
PMPG,42770000.0,2021-12-31
POINTGROUP,41530000.0,2013-12-31
POINTGROUP,21700000.0,2014-12-31
POLCOLORIT,21510000.0,2013-12-31
POLCOLORIT,13440000.0,2014-12-31
POLCOLORIT,20430000.0,2015-12-31
POLCOLORIT,32799999.999999996,2016-12-31
POLICE,1807500000.0,2013-12-31
POLICE,1389000000.0,2014-12-31
POLICE,2062500000.0,2015-12-31
POLICE,1687500000.0,2016-12-31
POLICE,1563000000.0,2017-12-31
POLICE,1012500000.0,2018-12-31
POLICE,787500000.0,2019-12-31
POLICE,1514940000.0,2020-12-31
POLICE,1396980000.0,2021-12-31
POLIMEXMS,190760000.0,2013-12-31
POLIMEXMS,303170000.0,2014-12-31
POLIMEXMS,498920000.0,2015-12-31
POLIMEXMS,323950000.0,2016-12-31
POLIMEXMS,953570000.0,2017-12-31
POLIMEXMS,664900000.0,2018-12-31
POLIMEXMS,509910000.0,2019-12-31
POLIMEXMS,880220000.0,2020-12-31
POLIMEXMS,922810000.0,2021-12-31
POLMED,78810000.0,2013-12-31
POLMED,56700000.0,2014-12-31
POLMED,74280000.0,2015-12-31
POLMED,78770000.0,2016-12-31
POLMED,67800000.0,2017-12-31
POLNA,30440000.0,2013-12-31
POLNA,36570000.0,2014-12-31
POLNA,28450000.0,2015-12-31
POLNA,26900000.0,2016-12-31
POLNORD,280640000.0,2013-12-31
POLNORD,202000000.0,2014-12-31
POLNORD,468940000.0,2015-12-31
POLNORD,265140000.0,2016-12-31
POLNORD,315490000.0,2017-12-31
POLNORD,279850000.0,2018-12-31
POLNORD,96770000.0,2019-12-31
POLNORD,344330000.0,2020-12-31
POLTREG,320850000.0,2021-12-31
POLWAX,169280000.0,2014-12-31
POLWAX,146370000.0,2015-12-31
POLWAX,165320000.0,2016-12-31
POLWAX,113820000.0,2017-12-31
POLWAX,72100000.0,2018-12-31
POLWAX,33110000.0,2019-12-31
POLWAX,126070000.0,2020-12-31
POLWAX,83120000.0,2021-12-31
POLYMETAL,5430000.0,2015-12-31
POZBUD,132800000.00000001,2013-12-31
POZBUD,116470000.0,2014-12-31
POZBUD,128520000.00000001,2015-12-31
POZBUD,77910000.0,2016-12-31
POZBUD,96390000.0,2017-12-31
POZBUD,56760000.0,2018-12-31
POZBUD,43640000.0,2019-12-31
POZBUD,102230000.0,2020-12-31
POZBUD,173070000.0,2021-12-31
PPG,147330000.0,2013-12-31
PPG,18160000.0,2014-12-31
PRAGMAFA,44360000.0,2013-12-31
PRAGMAFA,34770000.0,2014-12-31
PRAGMAFA,31690000.0,2015-12-31
PRAGMAFA,33000000.0,2016-12-31
PRAGMAFA,47060000.0,2017-12-31
PRAGMAFA,46790000.0,2018-12-31
PRAGMAFA,32479999.999999996,2019-12-31
PRAGMAFA,66599999.99999999,2020-12-31
PRAGMAINK,67680000.0,2013-12-31
PRAGMAINK,56120000.0,2014-12-31
PRAGMAINK,35480000.0,2015-12-31
PRAGMAINK,36800000.0,2016-12-31
PRAGMAINK,58070000.0,2017-12-31
PRAGMAINK,36510000.0,2018-12-31
PRAGMAINK,25470000.0,2019-12-31
PRAGMAINK,21420000.0,2020-12-31
PRAGMAINK,13910000.0,2021-12-31
PRAIRIE,91980000.0,2015-12-31
PRAIRIE,170080000.0,2016-12-31
PRAIRIE,246220000.0,2017-12-31
PRAIRIE,237750000.0,2018-12-31
PRAIRIE,136920000.0,2019-12-31
PRAIRIE,125370000.0,2020-12-31
PRESCO,126280000.0,2013-12-31
PRESCO,68560000.0,2014-12-31
PRESCO,117610000.0,2015-12-31
PRIMAMODA,5600000.0,2013-12-31
PRIMAMODA,3650000.0,2014-12-31
PRIMAMODA,4480000.0,2015-12-31
PRIMAMODA,9600000.0,2016-12-31
PRIMAMODA,17020000.0,2017-12-31
PRIMAMODA,8160000.0,2018-12-31
PRIMAMODA,2300000.0,2019-12-31
PRIMAMODA,2940000.0,2020-12-31
PRIMAMODA,4160000.0,2021-12-31
PROCAD,11540000.0,2013-12-31
PROCAD,8570000.0,2014-12-31
PROCAD,15960000.0,2015-12-31
PROCAD,13260000.0,2016-12-31
PROCAD,14430000.0,2017-12-31
PROCAD,13620000.0,2018-12-31
PROCAD,7490000.0,2019-12-31
PROCAD,14430000.0,2020-12-31
PROCAD,18940000.0,2021-12-31
PROCHEM,109060000.0,2013-12-31
PROCHEM,64660000.0,2014-12-31
PROCHEM,66599999.99999999,2015-12-31
PROCHEM,68670000.0,2016-12-31
PROCHEM,79570000.0,2017-12-31
PROCHEM,50480000.0,2018-12-31
PROCHEM,46960000.0,2019-12-31
PROCHEM,55030000.0,2020-12-31
PROCHEM,71610000.0,2021-12-31
PROCHNIK,111860000.0,2013-12-31
PROCHNIK,30380000.0,2014-12-31
PROCHNIK,49380000.0,2015-12-31
PROCHNIK,50320000.0,2016-12-31
PROCHNIK,28320000.0,2017-12-31
PROCHNIK,530000.0,2018-12-31
PROJPRZEM,58550000.0,2013-12-31
PROJPRZEM,31170000.0,2014-12-31
PROJPRZEM,48160000.0,2015-12-31
PROJPRZEM,48520000.0,2016-12-31
PROJPRZEM,95660000.0,2017-12-31
PROJPRZEM,134610000.0,2018-12-31
PROJPRZEM,79570000.0,2019-12-31
PROJPRZEM,96320000.0,2020-12-31
PROJPRZEM,74190000.0,2021-12-31
PROTEKTOR,53260000.0,2013-12-31
PROTEKTOR,52310000.0,2014-12-31
PROTEKTOR,57260000.0,2015-12-31
PROTEKTOR,57060000.0,2016-12-31
PROTEKTOR,73230000.0,2017-12-31
PROTEKTOR,87310000.0,2018-12-31
PROTEKTOR,65620000.00000001,2019-12-31
PROTEKTOR,68480000.0,2020-12-31
PROTEKTOR,54880000.0,2021-12-31
PROVIDENT,6436080000.0,2013-12-31
PROVIDENT,6064540000.0,2014-12-31
PROVIDENT,4277779999.9999995,2015-12-31
PROVIDENT,2319020000.0,2016-12-31
PROVIDENT,2026210000.0,2017-12-31
PROVIDENT,2255770000.0,2018-12-31
PROVIDENT,1663140000.0,2019-12-31
PROVIDENT,993200000.0,2020-12-31
PROVIDENT,1639710000.0,2021-12-31
PSG,15490000.0,2015-12-31
PTI,261000000.0,2013-12-31
PTI,229100000.0,2014-12-31
PULAWY,3326010000.0,2013-12-31
PULAWY,2666540000.0,2014-12-31
PULAWY,4874330000.0,2015-12-31
PULAWY,3438790000.0,2016-12-31
PULAWY,2991500000.0,2017-12-31
PULAWY,1292170000.0,2018-12-31
PULAWY,1705060000.0,2019-12-31
PULAWY,1640070000.0,2020-12-31
PULAWY,1506260000.0,2021-12-31
PURE,184420000.0,2020-12-31
PURE,175360000.0,2021-12-31
PWRMEDIA,8830000.0,2013-12-31
PWRMEDIA,7620000.0,2014-12-31
PWRMEDIA,7490000.0,2015-12-31
PWRMEDIA,14720000.0,2016-12-31
PZU,38767870000.0,2013-12-31
PZU,41967220000.0,2014-12-31
PZU,29377050000.0,2015-12-31
PZU,28677600000.0,2016-12-31
PZU,36406130000.0,2017-12-31
PZU,37908660000.0,2018-12-31
PZU,34566830000.0,2019-12-31
PZU,27943600000.0,2020-12-31
PZU,30525540000.0,2021-12-31
QUANTUM,5940000.0,2013-12-31
QUANTUM,4660000.0,2014-12-31
QUANTUM,8900000.0,2015-12-31
QUANTUM,13450000.0,2016-12-31
QUANTUM,18490000.0,2017-12-31
QUANTUM,19200000.0,2018-12-31
QUANTUM,19720000.0,2019-12-31
QUANTUM,30240000.0,2020-12-31
QUANTUM,46020000.0,2021-12-31
QUERCUS,552040000.0,2013-12-31
QUERCUS,394370000.0,2014-12-31
QUERCUS,316960000.0,2015-12-31
QUERCUS,321760000.0,2016-12-31
QUERCUS,312140000.0,2017-12-31
QUERCUS,128870000.0,2018-12-31
QUERCUS,133449999.99999999,2019-12-31
QUERCUS,202090000.0,2020-12-31
QUERCUS,241220000.0,2021-12-31
QUMAK,158530000.0,2013-12-31
QUMAK,127610000.0,2014-12-31
QUMAK,94410000.0,2015-12-31
QUMAK,51360000.0,2016-12-31
QUMAK,77520000.0,2017-12-31
QUMAK,13320000.0,2018-12-31
R22,198330000.0,2017-12-31
R22,211280000.0,2018-12-31
R22,326140000.0,2019-12-31
R22,492050000.0,2020-12-31
R22,723180000.0,2021-12-31
RADPOL,320210000.0,2013-12-31
RADPOL,203960000.0,2014-12-31
RADPOL,165640000.0,2015-12-31
RADPOL,79220000.0,2016-12-31
RADPOL,58920000.0,2017-12-31
RADPOL,41320000.0,2018-12-31
RADPOL,56050000.0,2019-12-31
RADPOL,88760000.0,2020-12-31
RADPOL,118230000.0,2021-12-31
RAFAKO,445440000.0,2013-12-31
RAFAKO,389760000.0,2014-12-31
RAFAKO,672660000.0,2015-12-31
RAFAKO,507890000.0,2016-12-31
RAFAKO,377950000.0,2017-12-31
RAFAKO,221730000.0,2018-12-31
RAFAKO,116600000.0,2019-12-31
RAFAKO,118770000.0,2020-12-31
RAFAKO,180950000.0,2021-12-31
RAFAMET,69700000.0,2013-12-31
RAFAMET,71260000.0,2014-12-31
RAFAMET,58780000.0,2015-12-31
RAFAMET,74760000.0,2016-12-31
RAFAMET,53030000.0,2017-12-31
RAFAMET,42580000.0,2018-12-31
RAFAMET,38440000.0,2019-12-31
RAFAMET,64349999.99999999,2020-12-31
RAFAMET,72990000.0,2021-12-31
RAINBOW,163420000.0,2013-12-31
RAINBOW,267029999.99999997,2014-12-31
RAINBOW,352160000.0,2015-12-31
RAINBOW,385630000.0,2016-12-31
RAINBOW,633010000.0,2017-12-31
RAINBOW,293950000.0,2018-12-31
RAINBOW,513690000.00000006,2019-12-31
RAINBOW,343430000.0,2020-12-31
RAINBOW,349250000.0,2021-12-31
RANKPROGR,234260000.0,2013-12-31
RANKPROGR,96310000.0,2014-12-31
RANKPROGR,37930000.0,2015-12-31
RANKPROGR,69530000.0,2016-12-31
RANKPROGR,71020000.0,2017-12-31
RANKPROGR,59120000.0,2018-12-31
RANKPROGR,52060000.0,2019-12-31
RANKPROGR,66560000.0,2020-12-31
RANKPROGR,86270000.0,2021-12-31
RAWLPLUG,358160000.0,2013-12-31
RAWLPLUG,213270000.0,2014-12-31
RAWLPLUG,284900000.0,2015-12-31
RAWLPLUG,354900000.0,2016-12-31
RAWLPLUG,310950000.0,2017-12-31
RAWLPLUG,273500000.0,2018-12-31
RAWLPLUG,274160000.0,2019-12-31
RAWLPLUG,293040000.0,2020-12-31
RAWLPLUG,582820000.0,2021-12-31
REDAN,64110000.0,2013-12-31
REDAN,66209999.99999999,2014-12-31
REDAN,57130000.0,2015-12-31
REDAN,88200000.0,2016-12-31
REDAN,38920000.0,2017-12-31
REDAN,18930000.0,2018-12-31
REDAN,8500000.0,2019-12-31
REDAN,6820000.0,2020-12-31
REDAN,13680000.0,2021-12-31
REDWOOD,15940000.0,2014-12-31
REDWOOD,11810000.0,2015-12-31
REDWOOD,2680000.0,2016-12-31
REDWOOD,1150000.0,2017-12-31
REDWOOD,330000.0,2018-12-31
REDWOOD,130000.0,2019-12-31
REGNON,2690000.0,2013-12-31
REGNON,19090000.0,2014-12-31
REGNON,5010000.0,2015-12-31
REGNON,1530000.0,2016-12-31
REGNON,950000.0,2017-12-31
REGNON,480000.0,2018-12-31
REGNON,480000.0,2019-12-31
REGNON,3790000.0,2020-12-31
REGNON,3790000.0,2021-12-31
REINHOLD,4340000.0,2013-12-31
REINHOLD,64260000.00000001,2014-12-31
REINHOLD,45070000.0,2015-12-31
REINHOLD,25280000.0,2016-12-31
REINHOLD,23080000.0,2017-12-31
REINHOLD,24400000.0,2018-12-31
REINHOLD,53970000.0,2019-12-31
REINHOLD,26120000.0,2020-12-31
REINHOLD,27990000.0,2021-12-31
RELPOL,80720000.0,2013-12-31
RELPOL,57660000.0,2014-12-31
RELPOL,75430000.0,2015-12-31
RELPOL,76200000.0,2016-12-31
RELPOL,73030000.0,2017-12-31
RELPOL,73990000.0,2018-12-31
RELPOL,50930000.0,2019-12-31
RELPOL,54960000.0,2020-12-31
RELPOL,75140000.0,2021-12-31
REMAK,28170000.0,2013-12-31
REMAK,40170000.0,2014-12-31
REMAK,57000000.0,2015-12-31
REMAK,41970000.0,2016-12-31
REMAK,33900000.0,2017-12-31
REMAK,25500000.0,2018-12-31
REMAK,27300000.0,2019-12-31
REMAK,30600000.0,2020-12-31
REMAK,45600000.0,2021-12-31
RESBUD,14530000.0,2013-12-31
RESBUD,24940000.0,2014-12-31
RESBUD,13560000.0,2015-12-31
RESBUD,8270000.0,2016-12-31
RESBUD,5460000.0,2017-12-31
RESBUD,2340000.0,2018-12-31
RESBUD,8150000.0,2019-12-31
RESBUD,9410000.0,2020-12-31
RESBUD,231890000.0,2021-12-31
ROBYG,573150000.0,2013-12-31
ROBYG,581840000.0,2014-12-31
ROBYG,731400000.0,2015-12-31
ROBYG,781380000.0,2016-12-31
ROBYG,1076570000.0,2017-12-31
RONSON,509310000.0,2013-12-31
RONSON,405820000.0,2014-12-31
RONSON,373130000.0,2015-12-31
RONSON,435780000.0,2016-12-31
RONSON,232900000.0,2017-12-31
RONSON,134490000.0,2018-12-31
RONSON,133669999.99999999,2019-12-31
RONSON,213210000.0,2020-12-31
RONSON,416590000.0,2021-12-31
ROPCZYCE,114830000.0,2013-12-31
ROPCZYCE,72540000.0,2014-12-31
ROPCZYCE,99720000.0,2015-12-31
ROPCZYCE,136540000.0,2016-12-31
ROPCZYCE,174610000.0,2017-12-31
ROPCZYCE,206570000.0,2018-12-31
ROPCZYCE,130199999.99999999,2019-12-31
ROPCZYCE,145850000.0,2020-12-31
ROPCZYCE,207820000.0,2021-12-31
ROVESE,1687800000.0,2013-12-31
ROVESE,1144130000.0,2014-12-31
ROVESE,957500000.0,2015-12-31
RUBICON,16040000.0,2013-12-31
RUBICON,6570000.0,2014-12-31
RUBICON,4390000.0,2015-12-31
RUBICON,4930000.0,2016-12-31
RUBICON,5350000.0,2017-12-31
RUBICON,3970000.0,2018-12-31
RUBICON,2330000.0,2019-12-31
RUBICON,64430000.00000001,2020-12-31
RUBICON,36770000.0,2021-12-31
SADOVAYA,22840000.0,2013-12-31
SADOVAYA,34040000.0,2014-12-31
SADOVAYA,12930000.0,2015-12-31
SADOVAYA,15510000.0,2016-12-31
SADOVAYA,12930000.0,2017-12-31
SADOVAYA,5170000.0,2018-12-31
SADOVAYA,5170000.0,2019-12-31
SADOVAYA,5170000.0,2020-12-31
SADOVAYA,5170000.0,2021-12-31
SANOK,1115870000.0,2013-12-31
SANOK,1354850000.0,2014-12-31
SANOK,1491950000.0,2015-12-31
SANOK,1647860000.0,2016-12-31
SANOK,1229040000.0,2017-12-31
SANOK,647850000.0,2018-12-31
SANOK,518820000.00000006,2019-12-31
SANOK,525539999.99999994,2020-12-31
SANOK,443550000.0,2021-12-31
SANTANDER,382566210000.0,2014-12-31
SANTANDER,292875850000.0,2015-12-31
SANTANDER,329560900000.0,2016-12-31
SANTANDER,387429050000.0,2017-12-31
SANTANDER,273748640000.0,2018-12-31
SANTANDER,257913140000.0,2019-12-31
SANTANDER,202885500000.0,2020-12-31
SANTANDER,233751840000.0,2021-12-31
SANWIL,11030000.0,2013-12-31
SANWIL,9020000.0,2014-12-31
SANWIL,6430000.0,2015-12-31
SANWIL,5180000.0,2016-12-31
SANWIL,14030000.0,2017-12-31
SANWIL,9690000.0,2018-12-31
SANWIL,9690000.0,2019-12-31
SANWIL,42890000.0,2020-12-31
SANWIL,25450000.0,2021-12-31
SARE,43630000.0,2016-12-31
SARE,50870000.0,2017-12-31
SARE,19020000.0,2018-12-31
SARE,10190000.0,2019-12-31
SARE,19140000.0,2020-12-31
SARE,20630000.0,2021-12-31
SCOPAK,60610000.0,2013-12-31
SCOPAK,10240000.0,2014-12-31
SCOPAK,18760000.0,2015-12-31
SCOPAK,9060000.0,2016-12-31
SCOPAK,4139999.9999999995,2017-12-31
SCOPAK,470000.0,2018-12-31
SCOPAK,470000.0,2019-12-31
SECOGROUP,451770000.0,2013-12-31
SECOGROUP,241600000.0,2014-12-31
SECOGROUP,220020000.0,2015-12-31
SECOGROUP,177140000.0,2016-12-31
SECOGROUP,180220000.0,2017-12-31
SECOGROUP,156540000.0,2018-12-31
SECOGROUP,168900000.0,2019-12-31
SECOGROUP,131820000.0,2020-12-31
SECOGROUP,169930000.0,2021-12-31
SEKO,47750000.0,2013-12-31
SEKO,42160000.0,2014-12-31
SEKO,34310000.0,2015-12-31
SEKO,45690000.0,2016-12-31
SEKO,61110000.0,2017-12-31
SEKO,61180000.0,2018-12-31
SEKO,61850000.0,2019-12-31
SEKO,62510000.0,2020-12-31
SEKO,57520000.0,2021-12-31
SELENAFM,545730000.0,2013-12-31
SELENAFM,323330000.0,2014-12-31
SELENAFM,326300000.0,2015-12-31
SELENAFM,456450000.0,2016-12-31
SELENAFM,401190000.0,2017-12-31
SELENAFM,192950000.0,2018-12-31
SELENAFM,353930000.0,2019-12-31
SELENAFM,412150000.0,2020-12-31
SELENAFM,548020000.0,2021-12-31
SELVITA,158000000.0,2014-12-31
SELVITA,275160000.0,2015-12-31
SELVITA,388380000.0,2016-12-31
SELVITA,798730000.0,2017-12-31
SELVITA,859250000.0,2018-12-31
SELVITA,378260000.0,2019-12-31
SELVITA,903090000.0,2020-12-31
SELVITA,1505150000.0,2021-12-31
SERINUS,935480000.0,2013-12-31
SERINUS,315310000.0,2014-12-31
SERINUS,120300000.0,2015-12-31
SERINUS,148610000.0,2016-12-31
SERINUS,153640000.0,2017-12-31
SERINUS,143430000.0,2018-12-31
SERINUS,111800000.0,2019-12-31
SERINUS,282880000.0,2020-12-31
SERINUS,728770000.0,2021-12-31
SESCOM,58380000.0,2018-12-31
SESCOM,52500000.0,2019-12-31
SESCOM,58800000.0,2020-12-31
SESCOM,121800000.0,2021-12-31
SETANTA,22450000.0,2017-12-31
SETANTA,5690000.0,2018-12-31
SETANTA,23950000.0,2019-12-31
SETANTA,482550000.0,2020-12-31
SETANTA,204600000.0,2021-12-31
SFINKS,45480000.0,2013-12-31
SFINKS,48160000.0,2014-12-31
SFINKS,115870000.0,2015-12-31
SFINKS,82190000.0,2016-12-31
SFINKS,44470000.0,2017-12-31
SFINKS,25190000.0,2018-12-31
SFINKS,18780000.0,2019-12-31
SFINKS,10240000.0,2020-12-31
SFINKS,14430000.0,2021-12-31
SHOPER,1967540000.0,2021-12-31
SILVAIR-REGS,194610000.0,2018-12-31
SILVAIR-REGS,103470000.0,2019-12-31
SILVAIR-REGS,93980000.0,2020-12-31
SILVAIR-REGS,103960000.0,2021-12-31
SILVANO,462950000.0,2013-12-31
SILVANO,240630000.0,2014-12-31
SILVANO,205200000.0,2015-12-31
SILVANO,510720000.0,2016-12-31
SILVANO,430560000.0,2017-12-31
SILVANO,372600000.0,2018-12-31
SILVANO,341280000.0,2019-12-31
SILVANO,234000000.0,2020-12-31
SILVANO,306720000.0,2021-12-31
SIMPLE,36490000.0,2013-12-31
SIMPLE,40080000.0,2014-12-31
SIMPLE,40960000.0,2015-12-31
SIMPLE,30990000.0,2016-12-31
SIMPLE,29840000.0,2017-12-31
SIMPLE,33690000.0,2018-12-31
SIMPLE,29590000.0,2019-12-31
SIMPLE,62560000.0,2020-12-31
SIMPLE,59190000.0,2021-12-31
SKARBIEC,221700000.0,2014-12-31
SKARBIEC,218290000.0,2015-12-31
SKARBIEC,187050000.0,2016-12-31
SKARBIEC,188960000.0,2017-12-31
SKARBIEC,143940000.0,2018-12-31
SKARBIEC,129610000.00000001,2019-12-31
SKARBIEC,173270000.0,2020-12-31
SKARBIEC,205330000.0,2021-12-31
SKOK,565250000.0,2013-12-31
SKOK,342980000.0,2014-12-31
SKOK,358310000.0,2015-12-31
SKOTAN,137700000.0,2013-12-31
SKOTAN,55080000.0,2014-12-31
SKOTAN,31860000.0,2015-12-31
SKOTAN,30240000.0,2016-12-31
SKOTAN,22680000.0,2017-12-31
SKOTAN,18900000.0,2018-12-31
SKOTAN,19710000.0,2019-12-31
SKOTAN,48600000.0,2020-12-31
SKOTAN,41720000.0,2021-12-31
SKYLINE,14400000.0,2013-12-31
SKYLINE,5500000.0,2014-12-31
SKYLINE,5400000.0,2015-12-31
SKYLINE,5500000.0,2016-12-31
SKYLINE,16129999.999999998,2017-12-31
SKYLINE,17490000.0,2018-12-31
SKYLINE,14930000.0,2019-12-31
SKYLINE,18420000.0,2020-12-31
